ID du problème,Description,État,Gravité,Estimation en points (story point),Chemin d’accès du projet,Genre d’emplacement,Chemin,Ligne,Colonne,ID d‘incident,Lien d'aide,Nom de l'assembly,Version de l'assembly,Clé publique d’assemblée,Extrait
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,SaveRestoreGUI.csproj,File,MainForm.cs,1474,20,T:System.Windows.Forms.RichTextBox,,,,,"await CopyFolderWithProgressAsync(                          Path.Combine(profile.Path, ""Music""),                          Path.Combine(userProfile, ""Music""),                          ""Musique"", rtbMigrationLog, progress, ct, mergeMode: true);"
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,SaveRestoreGUI.csproj,File,MainForm.cs,1470,16,T:System.Windows.Forms.CheckBox,,,,,"if (chkMigrateMusic.Checked)                  {                      currentStep++;                      UpdateStatus($""Migration Musique ({currentStep}/{totalSteps})"");                      await CopyFolderWithProgressAsync(                          Path.Combine(profile.Path, ""Music""),                          Path.Combine(userProfile, ""Music""),                          ""Musique"", rtbMigrationLog, progress, ct, mergeMode: true);                  }"
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,SaveRestoreGUI.csproj,File,MainForm.cs,1470,16,P:System.Windows.Forms.CheckBox.Checked,,,,,"if (chkMigrateMusic.Checked)                  {                      currentStep++;                      UpdateStatus($""Migration Musique ({currentStep}/{totalSteps})"");                      await CopyFolderWithProgressAsync(                          Path.Combine(profile.Path, ""Music""),                          Path.Combine(userProfile, ""Music""),                          ""Musique"", rtbMigrationLog, progress, ct, mergeMode: true);                  }"
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,SaveRestoreGUI.csproj,File,MainForm.cs,1464,20,T:System.Windows.Forms.RichTextBox,,,,,"await CopyFolderWithProgressAsync(                          Path.Combine(profile.Path, ""Pictures""),                          Path.Combine(userProfile, ""Pictures""),                          ""Images"", rtbMigrationLog, progress, ct, mergeMode: true);"
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,SaveRestoreGUI.csproj,File,MainForm.cs,1460,16,T:System.Windows.Forms.CheckBox,,,,,"if (chkMigratePictures.Checked)                  {                      currentStep++;                      UpdateStatus($""Migration Images ({currentStep}/{totalSteps})"");                      await CopyFolderWithProgressAsync(                          Path.Combine(profile.Path, ""Pictures""),                          Path.Combine(userProfile, ""Pictures""),                          ""Images"", rtbMigrationLog, progress, ct, mergeMode: true);                  }"
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,SaveRestoreGUI.csproj,File,MainForm.cs,1460,16,P:System.Windows.Forms.CheckBox.Checked,,,,,"if (chkMigratePictures.Checked)                  {                      currentStep++;                      UpdateStatus($""Migration Images ({currentStep}/{totalSteps})"");                      await CopyFolderWithProgressAsync(                          Path.Combine(profile.Path, ""Pictures""),                          Path.Combine(userProfile, ""Pictures""),                          ""Images"", rtbMigrationLog, progress, ct, mergeMode: true);                  }"
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,SaveRestoreGUI.csproj,File,MainForm.cs,1454,20,T:System.Windows.Forms.RichTextBox,,,,,"await CopyFolderWithProgressAsync(                          Path.Combine(profile.Path, ""Downloads""),                          Path.Combine(userProfile, ""Downloads""),                          ""Téléchargements"", rtbMigrationLog, progress, ct, mergeMode: true);"
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,SaveRestoreGUI.csproj,File,MainForm.cs,1450,16,T:System.Windows.Forms.CheckBox,,,,,"if (chkMigrateDownloads.Checked)                  {                      currentStep++;                      UpdateStatus($""Migration Téléchargements ({currentStep}/{totalSteps})"");                      await CopyFolderWithProgressAsync(                          Path.Combine(profile.Path, ""Downloads""),                          Path.Combine(userProfile, ""Downloads""),                          ""Téléchargements"", rtbMigrationLog, progress, ct, mergeMode: true);                  }"
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,SaveRestoreGUI.csproj,File,MainForm.cs,1450,16,P:System.Windows.Forms.CheckBox.Checked,,,,,"if (chkMigrateDownloads.Checked)                  {                      currentStep++;                      UpdateStatus($""Migration Téléchargements ({currentStep}/{totalSteps})"");                      await CopyFolderWithProgressAsync(                          Path.Combine(profile.Path, ""Downloads""),                          Path.Combine(userProfile, ""Downloads""),                          ""Téléchargements"", rtbMigrationLog, progress, ct, mergeMode: true);                  }"
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,SaveRestoreGUI.csproj,File,MainForm.cs,1444,20,T:System.Windows.Forms.RichTextBox,,,,,"await CopyFolderWithProgressAsync(                          Path.Combine(profile.Path, ""Desktop""),                          Path.Combine(userProfile, ""Desktop""),                          ""Bureau"", rtbMigrationLog, progress, ct, mergeMode: true);"
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,SaveRestoreGUI.csproj,File,MainForm.cs,1440,16,T:System.Windows.Forms.CheckBox,,,,,"if (chkMigrateDesktop.Checked)                  {                      currentStep++;                      UpdateStatus($""Migration Bureau ({currentStep}/{totalSteps})"");                      await CopyFolderWithProgressAsync(                          Path.Combine(profile.Path, ""Desktop""),                          Path.Combine(userProfile, ""Desktop""),                          ""Bureau"", rtbMigrationLog, progress, ct, mergeMode: true);                  }"
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,SaveRestoreGUI.csproj,File,MainForm.cs,1440,16,P:System.Windows.Forms.CheckBox.Checked,,,,,"if (chkMigrateDesktop.Checked)                  {                      currentStep++;                      UpdateStatus($""Migration Bureau ({currentStep}/{totalSteps})"");                      await CopyFolderWithProgressAsync(                          Path.Combine(profile.Path, ""Desktop""),                          Path.Combine(userProfile, ""Desktop""),                          ""Bureau"", rtbMigrationLog, progress, ct, mergeMode: true);                  }"
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,SaveRestoreGUI.csproj,File,MainForm.cs,1434,20,T:System.Windows.Forms.RichTextBox,,,,,"await CopyFolderWithProgressAsync(                          Path.Combine(profile.Path, ""Documents""),                          Path.Combine(userProfile, ""Documents""),                          ""Documents"", rtbMigrationLog, progress, ct, mergeMode: true);"
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,SaveRestoreGUI.csproj,File,MainForm.cs,1430,16,T:System.Windows.Forms.CheckBox,,,,,"if (chkMigrateDocuments.Checked)                  {                      currentStep++;                      UpdateStatus($""Migration Documents ({currentStep}/{totalSteps})"");                      await CopyFolderWithProgressAsync(                          Path.Combine(profile.Path, ""Documents""),                          Path.Combine(userProfile, ""Documents""),                          ""Documents"", rtbMigrationLog, progress, ct, mergeMode: true);                  }"
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,SaveRestoreGUI.csproj,File,MainForm.cs,1430,16,P:System.Windows.Forms.CheckBox.Checked,,,,,"if (chkMigrateDocuments.Checked)                  {                      currentStep++;                      UpdateStatus($""Migration Documents ({currentStep}/{totalSteps})"");                      await CopyFolderWithProgressAsync(                          Path.Combine(profile.Path, ""Documents""),                          Path.Combine(userProfile, ""Documents""),                          ""Documents"", rtbMigrationLog, progress, ct, mergeMode: true);                  }"
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,SaveRestoreGUI.csproj,File,MainForm.cs,1428,16,T:System.Windows.Forms.CheckBox,,,,,if (chkMigrateSignatures.Checked) totalSteps++;
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,SaveRestoreGUI.csproj,File,MainForm.cs,1428,16,P:System.Windows.Forms.CheckBox.Checked,,,,,if (chkMigrateSignatures.Checked) totalSteps++;
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,SaveRestoreGUI.csproj,File,MainForm.cs,1427,16,T:System.Windows.Forms.CheckBox,,,,,if (chkMigrateOutlook.Checked) totalSteps++;
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,SaveRestoreGUI.csproj,File,MainForm.cs,1427,16,P:System.Windows.Forms.CheckBox.Checked,,,,,if (chkMigrateOutlook.Checked) totalSteps++;
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,SaveRestoreGUI.csproj,File,MainForm.cs,1426,16,T:System.Windows.Forms.CheckBox,,,,,if (chkMigrateVideos.Checked) totalSteps++;
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,SaveRestoreGUI.csproj,File,MainForm.cs,1426,16,P:System.Windows.Forms.CheckBox.Checked,,,,,if (chkMigrateVideos.Checked) totalSteps++;
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,SaveRestoreGUI.csproj,File,MainForm.cs,1425,16,T:System.Windows.Forms.CheckBox,,,,,if (chkMigrateMusic.Checked) totalSteps++;
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,SaveRestoreGUI.csproj,File,MainForm.cs,1425,16,P:System.Windows.Forms.CheckBox.Checked,,,,,if (chkMigrateMusic.Checked) totalSteps++;
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,SaveRestoreGUI.csproj,File,MainForm.cs,1424,16,T:System.Windows.Forms.CheckBox,,,,,if (chkMigratePictures.Checked) totalSteps++;
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,SaveRestoreGUI.csproj,File,MainForm.cs,1424,16,P:System.Windows.Forms.CheckBox.Checked,,,,,if (chkMigratePictures.Checked) totalSteps++;
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,SaveRestoreGUI.csproj,File,MainForm.cs,1423,16,T:System.Windows.Forms.CheckBox,,,,,if (chkMigrateDownloads.Checked) totalSteps++;
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,SaveRestoreGUI.csproj,File,MainForm.cs,1423,16,P:System.Windows.Forms.CheckBox.Checked,,,,,if (chkMigrateDownloads.Checked) totalSteps++;
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,SaveRestoreGUI.csproj,File,MainForm.cs,1422,16,T:System.Windows.Forms.CheckBox,,,,,if (chkMigrateDesktop.Checked) totalSteps++;
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,SaveRestoreGUI.csproj,File,MainForm.cs,1422,16,P:System.Windows.Forms.CheckBox.Checked,,,,,if (chkMigrateDesktop.Checked) totalSteps++;
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,SaveRestoreGUI.csproj,File,MainForm.cs,1421,16,T:System.Windows.Forms.CheckBox,,,,,if (chkMigrateDocuments.Checked) totalSteps++;
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,SaveRestoreGUI.csproj,File,MainForm.cs,1421,16,P:System.Windows.Forms.CheckBox.Checked,,,,,if (chkMigrateDocuments.Checked) totalSteps++;
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,SaveRestoreGUI.csproj,File,MainForm.cs,1416,16,T:System.Windows.Forms.RichTextBox,,,,,"LogInfo(rtbMigrationLog, $""Destination: {userProfile}"");"
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,SaveRestoreGUI.csproj,File,MainForm.cs,1415,16,T:System.Windows.Forms.RichTextBox,,,,,"LogInfo(rtbMigrationLog, $""Source: {profile.Path}"");"
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,SaveRestoreGUI.csproj,File,MainForm.cs,1414,16,T:System.Windows.Forms.RichTextBox,,,,,"LogTitle(rtbMigrationLog, ""Migration depuis USB"");"
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,SaveRestoreGUI.csproj,File,MainForm.cs,1401,12,T:System.Windows.Forms.RichTextBox,,,,,rtbMigrationLog.Clear();
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,SaveRestoreGUI.csproj,File,MainForm.cs,1401,12,M:System.Windows.Forms.TextBoxBase.Clear,,,,,rtbMigrationLog.Clear();
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,SaveRestoreGUI.csproj,File,MainForm.cs,1398,12,T:System.Windows.Forms.DialogResult,,,,,if (result != DialogResult.Yes)                  return;
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,SaveRestoreGUI.csproj,File,MainForm.cs,1398,12,T:System.Windows.Forms.DialogResult,,,,,if (result != DialogResult.Yes)                  return;
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,SaveRestoreGUI.csproj,File,MainForm.cs,1398,12,F:System.Windows.Forms.DialogResult.Yes,,,,,if (result != DialogResult.Yes)                  return;
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,SaveRestoreGUI.csproj,File,MainForm.cs,1392,12,T:System.Windows.Forms.MessageBoxIcon,,,,,"var result = MessageBox.Show(                  $""Voulez-vous migrer les données du profil '{profile.Name}' vers le profil actuel?\n\nSource: {profile.Path}\nDestination: {Environment.GetFolderPath(Environment.SpecialFolder.UserProfile)}"",                  ""Confirmation"",                  MessageBoxButtons.YesNo,                  MessageBoxIcon.Question);"
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,SaveRestoreGUI.csproj,File,MainForm.cs,1392,12,T:System.Windows.Forms.MessageBoxIcon,,,,,"var result = MessageBox.Show(                  $""Voulez-vous migrer les données du profil '{profile.Name}' vers le profil actuel?\n\nSource: {profile.Path}\nDestination: {Environment.GetFolderPath(Environment.SpecialFolder.UserProfile)}"",                  ""Confirmation"",                  MessageBoxButtons.YesNo,                  MessageBoxIcon.Question);"
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,SaveRestoreGUI.csproj,File,MainForm.cs,1392,12,F:System.Windows.Forms.MessageBoxIcon.Question,,,,,"var result = MessageBox.Show(                  $""Voulez-vous migrer les données du profil '{profile.Name}' vers le profil actuel?\n\nSource: {profile.Path}\nDestination: {Environment.GetFolderPath(Environment.SpecialFolder.UserProfile)}"",                  ""Confirmation"",                  MessageBoxButtons.YesNo,                  MessageBoxIcon.Question);"
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,SaveRestoreGUI.csproj,File,MainForm.cs,1392,12,T:System.Windows.Forms.MessageBoxButtons,,,,,"var result = MessageBox.Show(                  $""Voulez-vous migrer les données du profil '{profile.Name}' vers le profil actuel?\n\nSource: {profile.Path}\nDestination: {Environment.GetFolderPath(Environment.SpecialFolder.UserProfile)}"",                  ""Confirmation"",                  MessageBoxButtons.YesNo,                  MessageBoxIcon.Question);"
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,SaveRestoreGUI.csproj,File,MainForm.cs,1392,12,T:System.Windows.Forms.MessageBoxButtons,,,,,"var result = MessageBox.Show(                  $""Voulez-vous migrer les données du profil '{profile.Name}' vers le profil actuel?\n\nSource: {profile.Path}\nDestination: {Environment.GetFolderPath(Environment.SpecialFolder.UserProfile)}"",                  ""Confirmation"",                  MessageBoxButtons.YesNo,                  MessageBoxIcon.Question);"
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,SaveRestoreGUI.csproj,File,MainForm.cs,1392,12,F:System.Windows.Forms.MessageBoxButtons.YesNo,,,,,"var result = MessageBox.Show(                  $""Voulez-vous migrer les données du profil '{profile.Name}' vers le profil actuel?\n\nSource: {profile.Path}\nDestination: {Environment.GetFolderPath(Environment.SpecialFolder.UserProfile)}"",                  ""Confirmation"",                  MessageBoxButtons.YesNo,                  MessageBoxIcon.Question);"
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,SaveRestoreGUI.csproj,File,MainForm.cs,1392,12,T:System.Windows.Forms.MessageBox,,,,,"var result = MessageBox.Show(                  $""Voulez-vous migrer les données du profil '{profile.Name}' vers le profil actuel?\n\nSource: {profile.Path}\nDestination: {Environment.GetFolderPath(Environment.SpecialFolder.UserProfile)}"",                  ""Confirmation"",                  MessageBoxButtons.YesNo,                  MessageBoxIcon.Question);"
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,SaveRestoreGUI.csproj,File,MainForm.cs,1392,12,T:System.Windows.Forms.DialogResult,,,,,"var result = MessageBox.Show(                  $""Voulez-vous migrer les données du profil '{profile.Name}' vers le profil actuel?\n\nSource: {profile.Path}\nDestination: {Environment.GetFolderPath(Environment.SpecialFolder.UserProfile)}"",                  ""Confirmation"",                  MessageBoxButtons.YesNo,                  MessageBoxIcon.Question);"
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,SaveRestoreGUI.csproj,File,MainForm.cs,1392,12,"M:System.Windows.Forms.MessageBox.Show(System.String,System.String,System.Windows.Forms.MessageBoxButtons,System.Windows.Forms.MessageBoxIcon)",,,,,"var result = MessageBox.Show(                  $""Voulez-vous migrer les données du profil '{profile.Name}' vers le profil actuel?\n\nSource: {profile.Path}\nDestination: {Environment.GetFolderPath(Environment.SpecialFolder.UserProfile)}"",                  ""Confirmation"",                  MessageBoxButtons.YesNo,                  MessageBoxIcon.Question);"
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,SaveRestoreGUI.csproj,File,MainForm.cs,1388,16,T:System.Windows.Forms.MessageBoxIcon,,,,,"MessageBox.Show(""Veuillez sélectionner un profil utilisateur à migrer."", ""Erreur"", MessageBoxButtons.OK, MessageBoxIcon.Warning);"
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,SaveRestoreGUI.csproj,File,MainForm.cs,1388,16,T:System.Windows.Forms.MessageBoxIcon,,,,,"MessageBox.Show(""Veuillez sélectionner un profil utilisateur à migrer."", ""Erreur"", MessageBoxButtons.OK, MessageBoxIcon.Warning);"
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,SaveRestoreGUI.csproj,File,MainForm.cs,1388,16,F:System.Windows.Forms.MessageBoxIcon.Warning,,,,,"MessageBox.Show(""Veuillez sélectionner un profil utilisateur à migrer."", ""Erreur"", MessageBoxButtons.OK, MessageBoxIcon.Warning);"
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,SaveRestoreGUI.csproj,File,MainForm.cs,1388,16,T:System.Windows.Forms.MessageBoxButtons,,,,,"MessageBox.Show(""Veuillez sélectionner un profil utilisateur à migrer."", ""Erreur"", MessageBoxButtons.OK, MessageBoxIcon.Warning);"
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,SaveRestoreGUI.csproj,File,MainForm.cs,1388,16,T:System.Windows.Forms.MessageBoxButtons,,,,,"MessageBox.Show(""Veuillez sélectionner un profil utilisateur à migrer."", ""Erreur"", MessageBoxButtons.OK, MessageBoxIcon.Warning);"
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,SaveRestoreGUI.csproj,File,MainForm.cs,1388,16,F:System.Windows.Forms.MessageBoxButtons.OK,,,,,"MessageBox.Show(""Veuillez sélectionner un profil utilisateur à migrer."", ""Erreur"", MessageBoxButtons.OK, MessageBoxIcon.Warning);"
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,SaveRestoreGUI.csproj,File,MainForm.cs,1388,16,T:System.Windows.Forms.MessageBox,,,,,"MessageBox.Show(""Veuillez sélectionner un profil utilisateur à migrer."", ""Erreur"", MessageBoxButtons.OK, MessageBoxIcon.Warning);"
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,SaveRestoreGUI.csproj,File,MainForm.cs,1388,16,T:System.Windows.Forms.DialogResult,,,,,"MessageBox.Show(""Veuillez sélectionner un profil utilisateur à migrer."", ""Erreur"", MessageBoxButtons.OK, MessageBoxIcon.Warning);"
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,SaveRestoreGUI.csproj,File,MainForm.cs,1388,16,"M:System.Windows.Forms.MessageBox.Show(System.String,System.String,System.Windows.Forms.MessageBoxButtons,System.Windows.Forms.MessageBoxIcon)",,,,,"MessageBox.Show(""Veuillez sélectionner un profil utilisateur à migrer."", ""Erreur"", MessageBoxButtons.OK, MessageBoxIcon.Warning);"
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,SaveRestoreGUI.csproj,File,MainForm.cs,1386,12,T:System.Windows.Forms.ListBox,,,,,"if (lstProfiles.SelectedItem is not UserProfile profile)              {                  MessageBox.Show(""Veuillez sélectionner un profil utilisateur à migrer."", ""Erreur"", MessageBoxButtons.OK, MessageBoxIcon.Warning);                  return;              }"
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,SaveRestoreGUI.csproj,File,MainForm.cs,1386,12,P:System.Windows.Forms.ListBox.SelectedItem,,,,,"if (lstProfiles.SelectedItem is not UserProfile profile)              {                  MessageBox.Show(""Veuillez sélectionner un profil utilisateur à migrer."", ""Erreur"", MessageBoxButtons.OK, MessageBoxIcon.Warning);                  return;              }"
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,SaveRestoreGUI.csproj,File,MainForm.cs,1382,16,T:System.Windows.Forms.MessageBoxIcon,,,,,"MessageBox.Show(""Veuillez sélectionner un lecteur USB contenant une installation Windows."", ""Erreur"", MessageBoxButtons.OK, MessageBoxIcon.Warning);"
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,SaveRestoreGUI.csproj,File,MainForm.cs,1382,16,T:System.Windows.Forms.MessageBoxIcon,,,,,"MessageBox.Show(""Veuillez sélectionner un lecteur USB contenant une installation Windows."", ""Erreur"", MessageBoxButtons.OK, MessageBoxIcon.Warning);"
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,SaveRestoreGUI.csproj,File,MainForm.cs,1382,16,F:System.Windows.Forms.MessageBoxIcon.Warning,,,,,"MessageBox.Show(""Veuillez sélectionner un lecteur USB contenant une installation Windows."", ""Erreur"", MessageBoxButtons.OK, MessageBoxIcon.Warning);"
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,SaveRestoreGUI.csproj,File,MainForm.cs,1382,16,T:System.Windows.Forms.MessageBoxButtons,,,,,"MessageBox.Show(""Veuillez sélectionner un lecteur USB contenant une installation Windows."", ""Erreur"", MessageBoxButtons.OK, MessageBoxIcon.Warning);"
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,SaveRestoreGUI.csproj,File,MainForm.cs,1382,16,T:System.Windows.Forms.MessageBoxButtons,,,,,"MessageBox.Show(""Veuillez sélectionner un lecteur USB contenant une installation Windows."", ""Erreur"", MessageBoxButtons.OK, MessageBoxIcon.Warning);"
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,SaveRestoreGUI.csproj,File,MainForm.cs,1382,16,F:System.Windows.Forms.MessageBoxButtons.OK,,,,,"MessageBox.Show(""Veuillez sélectionner un lecteur USB contenant une installation Windows."", ""Erreur"", MessageBoxButtons.OK, MessageBoxIcon.Warning);"
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,SaveRestoreGUI.csproj,File,MainForm.cs,1382,16,T:System.Windows.Forms.MessageBox,,,,,"MessageBox.Show(""Veuillez sélectionner un lecteur USB contenant une installation Windows."", ""Erreur"", MessageBoxButtons.OK, MessageBoxIcon.Warning);"
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,SaveRestoreGUI.csproj,File,MainForm.cs,1382,16,T:System.Windows.Forms.DialogResult,,,,,"MessageBox.Show(""Veuillez sélectionner un lecteur USB contenant une installation Windows."", ""Erreur"", MessageBoxButtons.OK, MessageBoxIcon.Warning);"
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,SaveRestoreGUI.csproj,File,MainForm.cs,1382,16,"M:System.Windows.Forms.MessageBox.Show(System.String,System.String,System.Windows.Forms.MessageBoxButtons,System.Windows.Forms.MessageBoxIcon)",,,,,"MessageBox.Show(""Veuillez sélectionner un lecteur USB contenant une installation Windows."", ""Erreur"", MessageBoxButtons.OK, MessageBoxIcon.Warning);"
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,SaveRestoreGUI.csproj,File,MainForm.cs,1380,12,T:System.Windows.Forms.ComboBox,,,,,"if (cmbUSBDrives.SelectedItem is not USBDriveInfo drive || !drive.HasWindows)              {                  MessageBox.Show(""Veuillez sélectionner un lecteur USB contenant une installation Windows."", ""Erreur"", MessageBoxButtons.OK, MessageBoxIcon.Warning);                  return;              }"
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,SaveRestoreGUI.csproj,File,MainForm.cs,1380,12,P:System.Windows.Forms.ComboBox.SelectedItem,,,,,"if (cmbUSBDrives.SelectedItem is not USBDriveInfo drive || !drive.HasWindows)              {                  MessageBox.Show(""Veuillez sélectionner un lecteur USB contenant une installation Windows."", ""Erreur"", MessageBoxButtons.OK, MessageBoxIcon.Warning);                  return;              }"
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,SaveRestoreGUI.csproj,File,MainForm.cs,1374,41,P:System.Windows.Forms.CheckBox.Checked,,,,,cb.Checked = false;
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,SaveRestoreGUI.csproj,File,MainForm.cs,1372,12,T:System.Windows.Forms.GroupBox,,,,,foreach (Control ctrl in groupBoxMigrationOptions.Controls)              {                  if (ctrl is CheckBox cb) cb.Checked = false;              }
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,SaveRestoreGUI.csproj,File,MainForm.cs,1372,12,T:System.Windows.Forms.Control.ControlCollection,,,,,foreach (Control ctrl in groupBoxMigrationOptions.Controls)              {                  if (ctrl is CheckBox cb) cb.Checked = false;              }
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,SaveRestoreGUI.csproj,File,MainForm.cs,1372,12,P:System.Windows.Forms.Control.Controls,,,,,foreach (Control ctrl in groupBoxMigrationOptions.Controls)              {                  if (ctrl is CheckBox cb) cb.Checked = false;              }
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,SaveRestoreGUI.csproj,File,MainForm.cs,1366,41,P:System.Windows.Forms.CheckBox.Checked,,,,,cb.Checked = true;
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,SaveRestoreGUI.csproj,File,MainForm.cs,1364,12,T:System.Windows.Forms.GroupBox,,,,,foreach (Control ctrl in groupBoxMigrationOptions.Controls)              {                  if (ctrl is CheckBox cb) cb.Checked = true;              }
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,SaveRestoreGUI.csproj,File,MainForm.cs,1364,12,T:System.Windows.Forms.Control.ControlCollection,,,,,foreach (Control ctrl in groupBoxMigrationOptions.Controls)              {                  if (ctrl is CheckBox cb) cb.Checked = true;              }
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,SaveRestoreGUI.csproj,File,MainForm.cs,1364,12,P:System.Windows.Forms.Control.Controls,,,,,foreach (Control ctrl in groupBoxMigrationOptions.Controls)              {                  if (ctrl is CheckBox cb) cb.Checked = true;              }
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,SaveRestoreGUI.csproj,File,MainForm.cs,1358,16,T:System.Windows.Forms.Label,,,,,"lblMigrationInfo.Text = ""Erreur lors du chargement des profils."";"
